Ingredient,Dish,Meal,Date,Index,Vegetarian,Vegan,Gluten-Free
tofu,Jerk Tofu,dinner,2022-09-02,1,False,True,True
"jerk marinade (apple cider vinegar, alcohol free tamari, onion, jalapeno pepper, habanero pepper, canola/olive oil blend)",Jerk Tofu,dinner,2022-09-02,1,False,True,True
white beans,White Bean Ragu,lunch,2022-05-30,1,False,True,True
vegetarian soup base,White Bean Ragu,lunch,2022-05-30,1,False,True,True
onion,White Bean Ragu,lunch,2022-05-30,1,False,True,True
celery,White Bean Ragu,lunch,2022-05-30,1,False,True,True
garlic,White Bean Ragu,lunch,2022-05-30,1,False,True,True
tomato,White Bean Ragu,lunch,2022-05-30,1,False,True,True
canola/olive oil blend,White Bean Ragu,lunch,2022-05-30,1,False,True,True
cumin,White Bean Ragu,lunch,2022-05-30,1,False,True,True
coriander seeds,White Bean Ragu,lunch,2022-05-30,1,False,True,True
cilantro,White Bean Ragu,lunch,2022-05-30,1,False,True,True
chili powder,White Bean Ragu,lunch,2022-05-30,1,False,True,True
ground turkey,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
fire roasted tomatoes,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
onions,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
canola/olive oil blend,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
flour,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
habanero chili,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
cumin,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
oregano,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
ancho chili paste,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
pasilla negro chili powder,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
garlic,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
salt,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
chili powder,Texas Turkey Chili,lunch,2022-08-18,7,False,False,False
jasmine rice,Jasmine Rice,dinner,2023-01-26,3,False,True,True
water,Jasmine Rice,dinner,2023-01-26,3,False,True,True
"marinara sauce (tomatoes, tomato puree, yellow onion, mushrooms, parsley, basil, sautéed garlic [garlic, extra virgin olive oil, salt, black pepper], oregano, red pepper flakes)",Veggie & Cheese Lasagna,lunch,2022-06-05,1,True,False,False
"pasta (enriched durum flour, egg)",Veggie & Cheese Lasagna,lunch,2022-06-05,1,True,False,False
mozzarella cheese,Veggie & Cheese Lasagna,lunch,2022-06-05,1,True,False,False
parmesan cheese,Veggie & Cheese Lasagna,lunch,2022-06-05,1,True,False,False
yellow squash,Veggie & Cheese Lasagna,lunch,2022-06-05,1,True,False,False
zucchini,Veggie & Cheese Lasagna,lunch,2022-06-05,1,True,False,False
plantains,Chimichurri Roasted Plantains,dinner,2022-10-03,7,False,True,True
olive oil,Chimichurri Roasted Plantains,dinner,2022-10-03,7,False,True,True
salt,Chimichurri Roasted Plantains,dinner,2022-10-03,7,False,True,True
wild alaskan pollock,Pollock with Capers & Lemon,lunch,2022-07-03,0,False,False,True
capers,Pollock with Capers & Lemon,lunch,2022-07-03,0,False,False,True
horseradish,Pollock with Capers & Lemon,lunch,2022-07-03,0,False,False,True
lemon,Pollock with Capers & Lemon,lunch,2022-07-03,0,False,False,True
parsley,Pollock with Capers & Lemon,lunch,2022-07-03,0,False,False,True
canola/olive oil blend,Pollock with Capers & Lemon,lunch,2022-07-03,0,False,False,True
olives,Pollock with Capers & Lemon,lunch,2022-07-03,0,False,False,True
quinoa,Fall Harvest Salad,lunch,2022-09-20,11,False,True,False
yams,Fall Harvest Salad,lunch,2022-09-20,11,False,True,False
arugula,Fall Harvest Salad,lunch,2022-09-20,11,False,True,False
sunflower seeds,Fall Harvest Salad,lunch,2022-09-20,11,False,True,False
sticky rice,Sticky Rice,dinner,2022-10-07,3,False,True,True
water,Sticky Rice,dinner,2022-10-07,3,False,True,True
spinach,Apple & Pomegranate Spinach Salad,lunch,2022-11-24,12,False,True,True
apples,Apple & Pomegranate Spinach Salad,lunch,2022-11-24,12,False,True,True
pomegranate,Apple & Pomegranate Spinach Salad,lunch,2022-11-24,12,False,True,True
champagne vinegar,Apple & Pomegranate Spinach Salad,lunch,2022-11-24,12,False,True,True
canola/olive oil blend,Apple & Pomegranate Spinach Salad,lunch,2022-11-24,12,False,True,True
shallots,Apple & Pomegranate Spinach Salad,lunch,2022-11-24,12,False,True,True
salt,Apple & Pomegranate Spinach Salad,lunch,2022-11-24,12,False,True,True
cannellini beans,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
kale,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
celery,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
leeks,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
"vegetable soup base (contains carrots, celery)",Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
canola/olive oil blend,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
pumpkin,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
apple,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
sage,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
apple cider vinegar,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
salt,Pumpkin Soup With Leeks and Beans,dinner,2022-10-17,9,False,True,True
"vegetable soup base (contains mushroom, celery, carrots)",Vegan Gumbo,lunch,2022-12-13,1,False,True,False
"plant-based ""chicken""",Vegan Gumbo,lunch,2022-12-13,1,False,True,False
okra,Vegan Gumbo,lunch,2022-12-13,1,False,True,False
"vegetable oil spread (palm oil, soybean oil, canola oil, olive oil)",Vegan Gumbo,lunch,2022-12-13,1,False,True,False
salt,Vegan Gumbo,lunch,2022-12-13,1,False,True,False
sunflower lecithin,Vegan Gumbo,lunch,2022-12-13,1,False,True,False
natural artificial flavor,Vegan Gumbo,lunch,2022-12-13,1,False,True,False
potassium sorbate,Vegan Gumbo,lunch,2022-12-13,1,False,True,False
calcium disodium edta,Vegan Gumbo,lunch,2022-12-13,1,False,True,False
zucchini,Sunrise Korma,lunch,2023-02-01,1,False,True,True
yellow squash,Sunrise Korma,lunch,2023-02-01,1,False,True,True
carrots,Sunrise Korma,lunch,2023-02-01,1,False,True,True
bell peppers,Sunrise Korma,lunch,2023-02-01,1,False,True,True
peas,Sunrise Korma,lunch,2023-02-01,1,False,True,True
cumin,Sunrise Korma,lunch,2023-02-01,1,False,True,True
mustard,Sunrise Korma,lunch,2023-02-01,1,False,True,True
curry leaf,Sunrise Korma,lunch,2023-02-01,1,False,True,True
de arbol chili pepper,Sunrise Korma,lunch,2023-02-01,1,False,True,True
turmeric,Sunrise Korma,lunch,2023-02-01,1,False,True,True
masala spice,Sunrise Korma,lunch,2023-02-01,1,False,True,True
ginger,Sunrise Korma,lunch,2023-02-01,1,False,True,True
garlic,Sunrise Korma,lunch,2023-02-01,1,False,True,True
canola/olive oil blend,Sunrise Korma,lunch,2023-02-01,1,False,True,True
coconut milk,Sunrise Korma,lunch,2023-02-01,1,False,True,True
potatoes,Samosa,lunch,2023-01-11,7,False,True,False
wheat flour,Samosa,lunch,2023-01-11,7,False,True,False
vegetable oil,Samosa,lunch,2023-01-11,7,False,True,False
green peas,Samosa,lunch,2023-01-11,7,False,True,False
green chilli,Samosa,lunch,2023-01-11,7,False,True,False
vegetable shortening,Samosa,lunch,2023-01-11,7,False,True,False
palm oil,Samosa,lunch,2023-01-11,7,False,True,False
cottonseed oil,Samosa,lunch,2023-01-11,7,False,True,False
sesame oil,Samosa,lunch,2023-01-11,7,False,True,False
water,Samosa,lunch,2023-01-11,7,False,True,False
salt,Samosa,lunch,2023-01-11,7,False,True,False
"spices (coriander, cumin, red chilli powder, mango powder, black pepper powder, turmeric powder, ajwain seeds, carom seeds)",Samosa,lunch,2023-01-11,7,False,True,False
chicken,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
canola/olive oil blend,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
thyme,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
cumin seeds,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
coriander seeds,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
sumac powder,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
lemon juice,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
sesame seeds,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
parsley,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
oregano,Za’atar Chicken,dinner,2022-11-11,12,False,False,True
"mediterranean beef (beef, lemon juice, canola oil, garlic, oregano, parsley, black pepper, paprika, salt)",Mediterranean Beef Bowl,dinner,2022-10-19,12,False,False,False
"hummus (chickpeas, tahini, lemon juice, garlic, salt)",Mediterranean Beef Bowl,dinner,2022-10-19,12,False,False,False
"mediterranean tapenade (black olives, artichoke, bell peppers, capers, shallots, lemon juice, orange juice, garlic, canola/olive oil blend, salt)",Mediterranean Beef Bowl,dinner,2022-10-19,12,False,False,False
feta cheese,Mediterranean Beef Bowl,dinner,2022-10-19,12,False,False,False
"tomato basil relish (tomato, basil, garlic, canola/olive oil blend, salt, pepper)",Mediterranean Beef Bowl,dinner,2022-10-19,12,False,False,False
greek style pita,Mediterranean Beef Bowl,dinner,2022-10-19,12,False,False,False
ABF chicken (halal),Five-Spice Chicken,dinner,2022-06-07,0,False,False,True
alcohol free tamari,Five-Spice Chicken,dinner,2022-06-07,0,False,False,True
ginger,Five-Spice Chicken,dinner,2022-06-07,0,False,False,True
garlic,Five-Spice Chicken,dinner,2022-06-07,0,False,False,True
beet sugar,Five-Spice Chicken,dinner,2022-06-07,0,False,False,True
chickpeas,Roasted Red Pepper Hummus,dinner,2022-07-27,13,False,True,True
tahini,Roasted Red Pepper Hummus,dinner,2022-07-27,13,False,True,True
roasted red peppers,Roasted Red Pepper Hummus,dinner,2022-07-27,13,False,True,True
lemon juice,Roasted Red Pepper Hummus,dinner,2022-07-27,13,False,True,True
garlic,Roasted Red Pepper Hummus,dinner,2022-07-27,13,False,True,True
parsley,Roasted Red Pepper Hummus,dinner,2022-07-27,13,False,True,True
cumin,Roasted Red Pepper Hummus,dinner,2022-07-27,13,False,True,True
cayenne pepper,Roasted Red Pepper Hummus,dinner,2022-07-27,13,False,True,True
kale,Sauteed Swiss Chard and Kale,dinner,2022-05-30,5,False,True,True
swiss chard,Sauteed Swiss Chard and Kale,dinner,2022-05-30,5,False,True,True
garlic,Sauteed Swiss Chard and Kale,dinner,2022-05-30,5,False,True,True
lemon juice,Sauteed Swiss Chard and Kale,dinner,2022-05-30,5,False,True,True
canola olive oil,Sauteed Swiss Chard and Kale,dinner,2022-05-30,5,False,True,True
thyme,Sauteed Swiss Chard and Kale,dinner,2022-05-30,5,False,True,True
pepper,Sauteed Swiss Chard and Kale,dinner,2022-05-30,5,False,True,True
salmon,Chili Glazed Salmon,lunch,2022-09-29,0,False,False,True
sweet chili sauce,Chili Glazed Salmon,lunch,2022-09-29,0,False,False,True
canola/olive oil blend,Chili Glazed Salmon,lunch,2022-09-29,0,False,False,True
salt,Chili Glazed Salmon,lunch,2022-09-29,0,False,False,True
"Falafel Bowl (falafel fried in canola oil, couscous, lemon juice, parsley, salt, hummus [garbanzo beans, lemon juice, tahini, garlic, salt, canola/olive oil blend, cumin], cucumber salad)",Falafel Bowl & Tzatziki Sauce,dinner,2023-02-08,12,True,False,False
"Tzatziki Sauce (greek yogurt, cucumber, garlic, citric acid, sea salt, lemon juice, spices)",Falafel Bowl & Tzatziki Sauce,dinner,2023-02-08,12,True,False,False
chicken,Oaxacan Pollo Barbacoa,dinner,2022-10-13,0,False,False,True
garlic,Oaxacan Pollo Barbacoa,dinner,2022-10-13,0,False,False,True
white vinegar,Oaxacan Pollo Barbacoa,dinner,2022-10-13,0,False,False,True
dried guajillo chili,Oaxacan Pollo Barbacoa,dinner,2022-10-13,0,False,False,True
pepper,Oaxacan Pollo Barbacoa,dinner,2022-10-13,0,False,False,True
cloves,Oaxacan Pollo Barbacoa,dinner,2022-10-13,0,False,False,True
marjoram,Oaxacan Pollo Barbacoa,dinner,2022-10-13,0,False,False,True
non edible avocado leaf,Oaxacan Pollo Barbacoa,dinner,2022-10-13,0,False,False,True
"topping (mozzarella cheese, tomato, basil, balsamic vinegar, olive oil, sugar, salt)",Mozzarella Tomato Bruschetta,dinner,2022-06-02,0,True,False,False
celery,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
onions,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
bell peppers,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
canola/olive oil blend,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
"vegetable soup base (contains celery, carrots, mushrooms)",Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
potato starch,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
tomato sauce,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
garlic,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
gumbo spice,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
parsley,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
cayenne pepper,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
thyme,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
bay leaf,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
salt,Vegetarian Gumbo,lunch,2022-11-09,8,False,True,True
water,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
vegetable soup base,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
tomato,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
tortilla chip,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
black bean,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
corn,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
precut mushroom,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
shiitake mushroom,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
oyster mushroom,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
canola olive oil,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
onion,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
garlic,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
jalapeno chili,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
smoke flavoring,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
salt,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
black pepper,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
oregano,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
cumin,Smoky Mushroom Tortilla Soup,dinner,2022-05-16,8,False,True,True
"meatball mix (grass fed beef (halal), mushroom, panko breadcrumbs, basil, eggs, garlic, salt, pepper, oregano)",Greek Beef Meatballs,lunch,2022-06-11,0,False,False,False
"lemon vinaigrette (parsley, thyme, basil, mint, garlic, dijon mustard, canola/olive oil blend, lemon juice, salt, pepper)",Greek Beef Meatballs,lunch,2022-06-11,0,False,False,False
sage,Sage Oil,lunch,2022-11-24,18,False,True,True
pita bread,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
cauliflower,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
potatoes,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
mushrooms,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
lettuce,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
tomatoes,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
garlic,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
vegan mayo,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
"tahini sauce (tahini paste, lemon juice, garlic, salt)",Vegetable Gyro,dinner,2022-10-25,13,False,True,False
cilantro,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
sriracha chili sauce,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
mint,Vegetable Gyro,dinner,2022-10-25,13,False,True,False
basmati rice,Saffron Rice Pudding,dinner,2022-07-08,13,False,True,True
coconut milk,Saffron Rice Pudding,dinner,2022-07-08,13,False,True,True
imitation vanilla extract,Saffron Rice Pudding,dinner,2022-07-08,13,False,True,True
beet sugar,Saffron Rice Pudding,dinner,2022-07-08,13,False,True,True
cardamom,Saffron Rice Pudding,dinner,2022-07-08,13,False,True,True
spaghetti,Spaghetti & Meatballs,lunch,2022-09-23,0,False,False,False
marinara sauce,Spaghetti & Meatballs,lunch,2022-09-23,0,False,False,False
salt,Spaghetti & Meatballs,lunch,2022-09-23,0,False,False,False
parsley,Spaghetti & Meatballs,lunch,2022-09-23,0,False,False,False
parmesan cheese,Spaghetti & Meatballs,lunch,2022-09-23,0,False,False,False
canola/olive oil blend,Spaghetti & Meatballs,lunch,2022-09-23,0,False,False,False
tofu,Braised Tofu with Bok Choy & Mushrooms,lunch,2022-06-08,1,False,True,False
mushrooms,Braised Tofu with Bok Choy & Mushrooms,lunch,2022-06-08,1,False,True,False
bok choy,Braised Tofu with Bok Choy & Mushrooms,lunch,2022-06-08,1,False,True,False
"mongolian stir fry sauce (tamari sauce, hoisin sauce, vegetarian oyster sauce, sugar, corn starch)",Braised Tofu with Bok Choy & Mushrooms,lunch,2022-06-08,1,False,True,False
garlic,Braised Tofu with Bok Choy & Mushrooms,lunch,2022-06-08,1,False,True,False
salmon,Salmon with Citrus Salsa,lunch,2022-11-26,0,False,False,True
canola/olive oil blend,Salmon with Citrus Salsa,lunch,2022-11-26,0,False,False,True
cream cheese,Strawberry Cream Cheese Frosting,dinner,2022-06-20,15,True,False,True
powdered sugar,Strawberry Cream Cheese Frosting,dinner,2022-06-20,15,True,False,True
strawberry puree,Strawberry Cream Cheese Frosting,dinner,2022-06-20,15,True,False,True
cilantro,Cilantro Chutney,dinner,2022-05-12,22,False,True,False
jalapeno chili,Cilantro Chutney,dinner,2022-05-12,22,False,True,False
garbanzo beans,Cilantro Chutney,dinner,2022-05-12,22,False,True,False
"chaat masala spice (salt, dehydrated unripe mango, cumin, coriander, musk melon, black pepper, mint leaves, dried ginger, yellow chili, bishop weed, cloves, nutmeg, asafoetida, caraway)",Cilantro Chutney,dinner,2022-05-12,22,False,True,False
lemon juice,Cilantro Chutney,dinner,2022-05-12,22,False,True,False
chicken thigh (halal),Chicken Verde,dinner,2022-05-22,0,False,False,False
"salsa verde (tomatillo, jalapeno pepper, cilantro, garlic, salt)",Chicken Verde,dinner,2022-05-22,0,False,False,False
quinoa,Spice Roasted Chickpeas with Citrus Quinoa,lunch,2023-01-18,1,False,True,True
brussels sprouts,Spice Roasted Chickpeas with Citrus Quinoa,lunch,2023-01-18,1,False,True,True
garlic,Spice Roasted Chickpeas with Citrus Quinoa,lunch,2023-01-18,1,False,True,True
thyme,Spice Roasted Chickpeas with Citrus Quinoa,lunch,2023-01-18,1,False,True,True
lemon,Spice Roasted Chickpeas with Citrus Quinoa,lunch,2023-01-18,1,False,True,True
"spiced garbanzo beans (chickpeas, cumin, chili powder, garlic, salt, pepper, canola/olive oil blend)",Spice Roasted Chickpeas with Citrus Quinoa,lunch,2023-01-18,1,False,True,True
cherry tomatoes,Spice Roasted Chickpeas with Citrus Quinoa,lunch,2023-01-18,1,False,True,True
avocado,Spice Roasted Chickpeas with Citrus Quinoa,lunch,2023-01-18,1,False,True,True
